"","SRR3191542","SRR3191543","SRR3191544","SRR3191545","SRR3194428","SRR3194429","SRR3194430","SRR3194431"
"MIR3917",0,0,0,0,0,0,0,0
"PAFAH2",11.9337756235375,11.0805301553196,5.27144406038051,10.412678554539,11.3171473299136,10.1554754481855,7.94999616617943,7.39428769230688
"EXTL1",2.47855339873471,2.74561809158362,2.28760779978777,2.31392856767532,2.6068748876949,3.4796280217814,2.84357545490549,2.04376274725252
"SLC30A2",0,0,0.19892241737285,0.19282738063961,0,0.0787246158774073,0.100125896299489,0.0688908791208716
"TRIM63",0.0917982740272114,0.196115577970259,0.397844834745699,0.385654761279221,0.248273798828086,0.157449231754815,0.300377688898467,0.206672637362615
"PDIK1L",28.7328597705172,26.1814296590295,37.8947205095278,32.2021725668149,32.6273150626576,32.5605011268956,46.7587935718614,49.4636512087858
"FAM110D",0.458991370136057,0.196115577970259,0.0994612086864248,0,0.16551586588539,0.22042892445674,0.120151075559387,0.114818131868119
"ZNF593",8.53723948453066,6.56987186200367,8.8520475730918,11.2804017674172,5.50340254068923,5.73115203587525,9.19155728029309,8.90988703296605
"CNKSR1",7.43566019620412,6.86404522895905,4.37629318220269,5.01351189662987,5.39995512451086,6.15626496161325,3.6646078045613,3.16898043956009
"CATSPER4",0,0.0980577889851293,0,0,0.0620684497070214,0,0,0.0229636263736239
"LOC101928303",0,0,0,0,0,0.0472347695264443,0.0200251792598978,0.0459272527472477
"CEP85",52.2332179214833,53.2453794189252,30.6340522754188,32.8770683990536,50.6064759944581,50.6199280091729,32.8613191654923,32.4935313186777
"SH3BGRL3",103.823847924776,107.275221149732,74.695367723505,79.7341218944789,87.4130666707218,91.9031165752852,68.8065159370089,66.7093346153773
"UBXN11",42.5026008745989,43.4396005204123,23.5723064586827,24.2962499605909,32.5445571297149,39.3937977850546,19.3042728065415,19.0598098901078
"CD52",0,0.0980577889851293,0,0,0.0620684497070214,0,0.0600755377796934,0
"AIM1L",2.75394822081634,2.15727135767285,2.18814659110134,0.578482141918831,1.53102175943986,2.14130955186548,1.18148557633397,1.28596307692294
"ZNF683",0,0,0,0,0.0206894832356738,0.0314898463509629,0.0200251792598978,0.0229636263736239
"LIN28A",23.3167616029117,19.6115577970259,20.3895477807171,19.8612202058799,19.3032878588837,16.9887721063445,17.3418052390715,17.153828901097
"DHDDS",35.7095285965852,33.1435326769737,40.6796343527477,43.1933332632727,30.7859510546826,33.6941355955303,41.8325994739265,40.0485643956
"LOC101928324",0.64258791819048,0.686404522895905,0.0994612086864248,0.482068451599026,0.537926564127519,0.503837541615406,0.260327330378672,0.367418021977982
"HMGN2",382.431609597363,348.49738205315,179.42802047031,183.08959791731,229.653263915979,216.886316742257,111.78055062875,110.432079230757
"RPS6KA1",13.2189514599184,16.3756507605166,11.5375002076253,14.2692261673312,11.3792157796206,13.2729702369309,12.0351327351986,12.3773946153833
"MIR1976",0,0,0,0,0,0,0,0
"ARID1A",450.821323747635,455.870660991866,507.749470344198,503.183049779063,392.541565430439,388.411509815952,449.645375101745,439.110463516435
"PIGV",8.44544121050345,7.55044975185496,3.97844834745699,4.24220237407143,7.55166138102094,8.12438035854843,4.5256905127369,4.5238343956039
"ZDHHC18",53.9773851280003,60.9919447487505,44.956466326264,51.966979082375,47.6271904085211,48.5888329195358,41.0315923035306,42.7812359340612
"SFN",0.183596548054423,0,0.397844834745699,0.19282738063961,0.186205349121064,0.125959385403852,0.200251792598978,0.0918545054944954
"GPN2",15.4221100365715,13.7280904579181,17.9030175635565,16.1010862834075,13.7171273852517,14.0444714725295,16.1803448419974,16.5108473626355
"GPATCH3",14.1369342001906,16.2775929715315,14.7202588855909,16.4867410446867,12.5998952905253,13.8870222407746,12.7760643678148,13.3189032967018
"NR0B2",0,0,0,0,0.0206894832356738,0,0,0
"NUDC",84.8216052011433,87.4675477747354,92.2005404523158,81.4695683202354,73.8614551513555,74.2845475419215,75.0743970453569,71.9909686813108
"KDF1",0,0,0.0994612086864248,0,0.0206894832356738,0.0157449231754814,0.0400503585197956,0.0229636263736239
"TRNP1",3.48833441303403,3.3339648254944,3.97844834745699,5.20633927726948,4.55168631184824,4.64475233676703,4.00503585197956,4.13345274725229
"FAM46B",2.75394822081634,1.96115577970259,4.17737076482984,4.04937499343182,1.90343245768199,1.98386032011066,3.06385242676436,3.10008956043922
"SLC9A1",23.4085598769389,27.9464698607619,39.6850222658835,36.7336160118458,22.7584315592412,23.3024862997125,30.1979703239259,30.9320047252713
"WDTC1",103.915646198803,104.235429691192,95.6816827563406,94.0997617521299,86.1510081933457,90.6435227212467,79.1795587936359,75.5273671428488
"TMEM222",45.8991370136057,48.7347211256093,48.0397637955432,45.7965029019075,35.1928109838811,38.3388879322973,33.8625781284872,35.0654574725236
"ACTG1P20",2.3867551247075,3.82425377042004,3.58060351271129,5.20633927726948,5.04823390950441,5.1800797247334,5.18652142831353,5.28163406593349
"SYTL1",2.57035167276192,1.86309799071746,2.58599142584704,2.12110118703571,1.3448164103188,1.87364585788229,2.54319776600702,3.0771259340656
"MAP3K6",7.16026537412249,7.15821859591444,12.0348062510574,8.48440474814286,8.00683001220576,8.80141205509413,9.47190978993166,9.41508681318578
"FCN3",0,0,0,0,0,0.0157449231754814,0.0200251792598978,0.0229636263736239
"CD164L2",0,0,0,0,0,0,0,0
"GPR3",6.97666882606807,6.6679296509888,6.06713372987191,3.85654761279221,5.44133409098221,5.51072311141851,5.06637035275415,4.73050703296651
"WASF2",158.811014067076,143.654660863215,175.449572122853,195.623377658885,124.633447011699,121.078459219452,155.014912650869,158.219385714268
"AHDC1",123.376880292572,133.358593019776,168.686209932176,170.748645556375,107.399107476383,121.251653374383,152.491740064122,156.129695714269
"FGR",0,0,0.298383626059274,0.19282738063961,0.0413789664713476,0,0.0600755377796934,0.0229636263736239
"IFI6",4.8653085234422,7.64850754084009,4.97306043432124,5.10992558694967,7.03442430012909,7.44734866200273,5.38677322091251,5.39645219780161
"FAM76A",16.064697954762,13.4339170909627,24.0696125021148,18.7042559220422,17.6481292000298,17.7602733419431,25.4520028393301,26.982260989008
"STX12",73.805812317878,75.6025553075347,102.842889781763,95.0638986553279,89.81304672606,89.0375405573476,119.269967671951,117.458948901086
"PPP1R8",63.5244056268303,51.8725703731334,65.4454753156675,69.0322022689805,61.1788019278874,60.0668819144617,71.2095374481966,70.5901874725197
"SCARNA1",0.0917982740272114,0.392231155940517,0.19892241737285,0.19282738063961,0.393100181477802,0.125959385403852,0.320402868158365,0.390381648351605
"THEMIS2",1.46877238443538,3.43202261447953,1.39245692160995,1.06055059351786,2.08963780680305,1.73194154930296,1.14143521781418,1.17114494505482
"RPA2",38.5552750914288,35.2027462456614,23.9701512934284,24.4890773412305,44.4203205069917,41.598087029622,24.7310963859738,24.5251529670303
"SMPDL3B",0,0.196115577970259,0,0.19282738063961,0.124136899414043,0.11021446222837,0.0400503585197956,0.0918545054944954
"XKR8",0.550789644163268,2.3533869356431,0.795689669491398,1.73544642575649,1.42757434326149,1.48002277849526,0.600755377796934,0.642981538461468
"EYA3",42.7779956966805,44.8124095662041,50.2279103866445,47.2427082567045,47.1513322941006,45.0934599745789,47.0391460815,44.9857440659291
"PTAFR",0,0.196115577970259,0,0,0.124136899414043,0.157449231754815,0.160201434079182,0.160745384615367
"DNAJC8",89.0443258063951,87.6636633527056,103.936963077314,96.3172766294854,104.854301038395,95.0048664408551,108.836849277545,106.71197175823
"ATPIF1",45.7155404655513,48.4405477586539,44.1607766567726,44.1574701664708,47.3582271264573,50.5569483164709,45.5973331747873,45.8353982417532
"SESN2",41.7682146823812,47.5580276577877,185.793537826241,176.147812214284,39.4548445304299,42.3380984188696,176.782282506378,170.091580549432
"MED18",8.62903775855787,9.80577889851294,8.65312515571896,6.17047618046753,6.93097688395072,7.73075727916139,8.49067600619667,8.40468725274633
"PHACTR4",125.396442321171,124.729507589085,121.740519432184,115.021532551528,121.447266593405,117.866494891654,110.498939156116,109.467606923065
"SNHG3",11.0157928832654,9.7077211095278,4.37629318220269,4.24220237407143,11.7723159610984,12.1550806914717,4.98626963571455,5.32756131868073
"RCC1",43.7877767109798,41.1842713737543,17.9030175635565,17.5472916382045,39.9927710945575,38.8112356275618,18.1628375887273,17.0849380219761
"SNORA73B",0.183596548054423,0.196115577970259,0,0.0964136903198052,0.144826382649717,0.157449231754815,0.18022661333908,0.137781758241743
"TRNAU1AP",20.3792168340409,22.5532914665798,24.7658409629198,25.3568005541088,20.9791360009732,21.7437389053399,20.9863878643729,21.0806090109867
"SNHG12",4.31451887927894,8.13879648576574,6.66390098199046,8.29157736750325,6.14477652099512,6.72308219593058,8.07014724173882,8.38172362637271
"SNORD99",0.0917982740272114,0.392231155940517,0.0994612086864248,0.0964136903198052,0.16551586588539,0.204684001281259,0.160201434079182,0.206672637362615
"SNORA61",0.826184466244903,0.686404522895905,0.596767252118549,0.867723212878247,0.827579329426952,1.1021446222837,0.520654660757343,0.734836043955963
"SNORA44",1.37697411040817,0.882520100866164,0.497306043432124,0.578482141918831,0.827579329426952,0.960440313704368,0.760956811876117,0.734836043955963
"SNORA16A",1.00978101429933,0.392231155940517,0.497306043432124,0.289241070959416,0.331031731770781,0.188939078105777,0.340428047418263,0.206672637362615
"RAB42",0.550789644163268,0.392231155940517,0.397844834745699,0.19282738063961,0.227584315592412,0.236173847632222,0.160201434079182,0.29852714285711
"TAF12",16.064697954762,15.198957292695,22.1798495370727,23.3321130573929,15.3929755273413,14.1231960884069,21.9876468273678,19.5190824175803
"RNU11",0,0,0,0,0.0413789664713476,0.0472347695264443,0.0200251792598978,0
"GMEB1",13.3107497339457,15.4931306596504,13.7256467987266,11.0875743867776,16.6757234879531,15.9810970231137,12.9562909811539,13.0433397802183
"YTHDF2",122.734292374382,109.334434718419,130.990411840021,129.290758718859,105.599122434879,102.719878796841,123.094776910592,122.373164945042
"OPRD1",0,0,0,0.385654761279221,0.0206894832356738,0.0157449231754814,0.0400503585197956,0.137781758241743
"EPB41",595.036412244384,576.677857021546,458.118327209672,461.339508180268,594.388163877673,583.90047596273,468.529119143829,458.308055164785
"TMEM200B",1.28517583638096,0.980577889851293,0.596767252118549,0.578482141918831,0.413789664713476,0.598307080668295,0.64080573631673,0.321490769230734
"SRSF4",140.818552357742,144.14494980814,146.60582160379,144.138467028109,137.688510933409,137.138280858443,135.12990964579,134.314250659326
"MECR",23.4085598769389,25.3969673471485,19.7927805285985,19.282738063961,18.8688087109345,19.9645625865105,19.1440713724623,20.7361546153823
"PTPRU",92.4408619454019,102.66650506743,106.025648459729,99.8845831713182,89.5027044775249,98.3113003077062,84.2259039671302,88.8233068131771
"LOC101928460",0,0.490288944925647,0,0,0.144826382649717,0.157449231754815,0.120151075559387,0
"LOC101929406",0,0,0,0,0.0620684497070214,0.0629796927019258,0,0
"MATN1",0.917982740272114,0.686404522895905,0.895150878177823,0.674895832238636,0.496547597656171,0.645541850194739,0.64080573631673,0.344454395604358
"MATN1-AS1",0.275394822081634,0.294173366955388,0.497306043432124,1.06055059351786,0.351721215006455,0.393623079387036,0.580730198537036,0.459272527472477
"LAPTM5",0.550789644163268,0.196115577970259,0.994612086864248,0.385654761279221,0.227584315592412,0.267663693983185,0.380478405938058,0.321490769230734
"MIR4420",0,0,0,0,0,0,0,0
"SDC3",380.595644116818,381.346741363168,272.125866966058,291.554999527091,335.045491518502,337.130295033409,255.441186639256,254.322162087884
"PUM1",258.4121413866,247.792032765422,254.023926985129,243.830222818787,257.00476075354,256.437563759066,254.419902497002,253.885853186785
"SNORD103A",0,0,0,0,0,0,0,0
"SNORD103B",0,0,0,0,0,0,0,0
"SNORD85",0,0,0,0.0964136903198052,0.0206894832356738,0.0472347695264443,0.0200251792598978,0.0229636263736239
"NKAIN1",316.153255749716,344.771186071715,310.020587475586,308.427395333057,253.135827388469,265.317700430038,247.531240831597,243.276657802171
"SNRNP40",53.9773851280003,50.009472382416,52.1176733516866,53.7988391984513,52.3030136197834,51.8322870936849,53.7475811335657,53.8726674725216
"ZCCHC17",64.0751952709936,56.6774020334048,68.0314667415145,60.4513838305178,63.0615449023338,60.6179542256036,64.8415304435491,62.6447727472459
"FABP3",11.1075911572926,10.0018944764832,12.7310347118624,10.3162648642192,10.2826731681299,10.4231391421687,10.7334960833052,10.3106682417571
"SERINC2",110.433323654735,122.081947286486,119.751295258455,129.483586099498,95.6888599649913,106.892283438344,106.173500435978,104.438572747241
"LINC01225",0,0.196115577970259,0,0,0,0.0157449231754814,0,0
"LINC01226",0,0,0,0,0.0206894832356738,0.0314898463509629,0,0
"TINAGL1",0,0.0980577889851293,0,0.19282738063961,0,0.0157449231754814,0.0801007170395912,0.0459272527472477
"HCRTR1",0,0.392231155940517,0.298383626059274,0,0.186205349121064,0.283408617158666,0.160201434079182,0.0688908791208716
"PEF1",55.2625609643813,50.5978191163267,47.9403025868567,47.9176040889432,48.2892538720627,51.4386640142979,45.1768044103295,42.8271631868085
"COL16A1",0.367193096108846,0.392231155940517,0.19892241737285,0.289241070959416,0.475858114420497,0.551072311141851,0.560705019277139,0.390381648351605
"ADGRB2",113.462666697633,127.965414625594,96.477372425832,96.7029313907646,107.337039026676,124.164464161847,87.3698571109341,86.8025076922982
"MIR4254",0,0.392231155940517,0.19892241737285,0.289241070959416,0.0206894832356738,0.0472347695264443,0.0600755377796934,0.114818131868119
"SPOCD1",0.458991370136057,0.588346733910776,0,0,0.248273798828086,0.125959385403852,0.100125896299489,0.0459272527472477
"PTP4A2",199.202254639049,198.861196061842,188.777374086834,177.497603878761,200.9569506681,192.166787356751,172.597020041059,175.993232527453
"KHDRBS1",475.882252557064,468.029826826022,425.793434386584,412.650594568766,530.023181531491,513.315985367046,480.784528850886,474.175920988959
"TMEM39B",24.7855339873471,32.3590703650927,22.0803883283863,23.3321130573929,22.8205000089482,27.14424755453,21.2266900154917,20.5065183516461
"MIR5585",0,0,0,0,0.0206894832356738,0,0.0400503585197956,0.0459272527472477
"KPNA6",91.4310809311026,83.7413517933005,107.815950216084,117.721115880482,90.826831404608,87.7149670106072,106.213550794498,103.175573296692
"TXLNA",94.8276170701094,97.4694422512186,84.6414885921475,87.2543897394237,95.1923123673352,97.3508599940018,89.7328282636021,91.5100510988911
"CCDC28B",21.297199574313,21.4746557877433,22.2793107457591,22.4643898445146,19.3653563085907,20.7518087452845,21.4069166288308,20.9657908791186
"IQCC",12.6681618157552,15.7873040266058,9.44881482521035,9.93061010293993,11.4412842293276,12.6116834635606,8.33047457211749,8.33579637362546
"DCDC2B",3.2129395909524,4.41260050433082,1.39245692160995,2.02468749671591,3.45514370035752,3.54260771448333,1.70214023709131,1.4467084615383
"TMEM234",8.81263430661229,8.92325879764677,4.77413801694839,4.53144344503084,8.04820897867711,7.73075727916139,5.12644589053384,4.5238343956039
"EIF3I",117.226395932749,116.884884470274,129.299571292352,125.916279557666,109.095645101708,110.009778227089,110.058385212398,100.902174285703
"MTMR9LP",5.04890507149663,3.82425377042004,2.78491384321989,2.12110118703571,3.49652266682887,3.6528221767117,2.26284525636845,2.57192615384587
"FAM167B",0.367193096108846,0,0.497306043432124,0.385654761279221,0.579305530598866,0.346388309860592,0.0600755377796934,0.0688908791208716
"LCK",0,0,0,0,0,0,0.0400503585197956,0.0229636263736239
"HDAC1",92.5326602194291,95.0179975265903,105.627803624983,105.669404590506,81.5165639485548,84.0778897570709,98.5439071379571,98.6058116483408
"MARCKSL1",997.571843853706,1019.4087742894,619.444407699053,616.758376975794,871.378965436874,887.88770771175,548.950239051579,551.953723516423
"FAM229A",4.40631715330615,8.82520100866164,5.37090526906694,5.68840772886851,5.62753944010327,8.15587020489939,5.24659696609323,5.12088868131812
"TSSK3",15.7893031326804,19.1212688521002,15.5159485550823,18.2221874704432,16.6550340047174,18.5632644238926,15.2191362375223,14.6737572527456
"BSDC1",135.9532438343,127.671241258638,135.864011065656,137.871577157321,116.916269764793,123.676371543407,126.699309177373,125.679927142843
"ZBTB8B",4.0391240571973,5.19706281621186,3.38168109533844,3.56730654183279,5.02754442626873,5.22731449425984,3.52443154974201,4.17937999999954
"ZBTB8A",32.8637821017417,26.7697763929403,50.7252164300766,50.2315326566185,32.8342098950143,30.7340900385398,51.3846099808978,52.7015225274667
"ZBTB8OS",13.3107497339457,15.1008995037099,8.35474152965968,10.7019196254984,17.1102026359022,17.366650262556,10.573294649226,9.4380504395594
"RBBP4",309.543780019757,294.859771478284,212.449141754203,189.645728859057,285.618316068477,271.993547856442,183.811120426602,185.775737362617
"SYNC",0.275394822081634,0,0,0.19282738063961,0.206894832356738,0.173194154930296,0.140176254819285,0.114818131868119
"KIAA1522",89.5951154505583,92.2723794350067,123.132976353794,115.310773622487,82.9234488085806,89.2264796354534,102.588993348456,98.3302481318573
"YARS",91.8900723012386,93.4490729028283,285.354207721353,266.776681114901,84.4130916015491,83.9361854484916,263.771661211374,253.426580659313
"S100PBP",62.6982211605854,69.6210301794418,76.4856694798606,74.8170236881688,75.289029494617,75.1820081629239,79.4999616617943,78.4207840659254
"FNDC5",40.391240571973,42.6551382085313,34.3141169968165,28.8276934056217,38.5445072680603,41.8814956467807,33.0415457788314,31.8275861538427
"HPCA",0.367193096108846,0.686404522895905,0.596767252118549,0.578482141918831,0.43447914794915,0.377878156211555,0.280352509638569,0.29852714285711
"TMEM54",0.183596548054423,0.196115577970259,0.19892241737285,0.19282738063961,0.124136899414043,0.267663693983185,0.140176254819285,0.206672637362615
"RNF19B",27.4476839341362,21.1804824207879,50.8246776387631,53.0275296758929,24.3929007348594,24.7037844623304,48.5009841674725,48.6599242857089
"AK2",72.4288382074698,58.8346733910776,47.1446129173653,46.4713987341461,63.4753345670472,63.6252345521205,41.0315923035306,41.3574910988966
"AZIN2",11.1075911572926,13.2378015129925,7.85743548622756,8.00233629654383,8.6068250260403,9.69887267609657,7.24911489208301,8.31283274725183
"TRIM62",19.7366289158504,24.3183316683121,20.9863150328356,20.0540475865195,19.6550090738901,20.6101044367052,18.2629634850268,18.7383191208771
"ZNF362",53.2429989357826,60.5997135928099,50.6257552213902,48.496086230862,48.5789066373621,52.65102309881,40.2706354916545,39.313728351644
"A3GALT2",1.19337756235375,0.196115577970259,0.795689669491398,0.289241070959416,0.703442430012909,0.629796927019258,0.440553943717752,0.528163406593349
"PHC2",209.850854426205,222.591180996244,170.078666853786,169.977336033817,187.591544497854,207.596812068723,156.176373047943,153.09849703295
"MIR3605",0.0917982740272114,0.196115577970259,0.19892241737285,0.289241070959416,0.124136899414043,0.0787246158774073,0.0801007170395912,0.114818131868119
"LOC101929464",0.183596548054423,0,0,0,0.144826382649717,0.141704308579333,0.0600755377796934,0.0688908791208716
"ZSCAN20",10.2814066910477,8.82520100866164,10.7418105381339,11.376815457737,9.9516414363591,10.3129246799404,12.9963413396737,12.2625764835151
"CSMD2",3.94732578317009,2.3533869356431,6.06713372987191,3.6637202321526,3.64134904947859,4.53453787453866,3.82480923864048,3.81196197802156
"HMGB4",0,0,0,0,0,0,0,0
"CSMD2-AS1",0,0,0,0,0,0.0157449231754814,0,0
"C1orf94",0,0.196115577970259,0,0,0,0.0157449231754814,0,0.0229636263736239
"MIR552",0,0,0,0,0,0,0,0
"GJB5",0.183596548054423,0.196115577970259,0.19892241737285,0.674895832238636,0.144826382649717,0.141704308579333,0.160201434079182,0.206672637362615
"GJB4",0,0,0.397844834745699,0.19282738063961,0.144826382649717,0.188939078105777,0.240302151118774,0.0918545054944954
"GJB3",0.275394822081634,0,0.596767252118549,0,0.124136899414043,0.188939078105777,0.18022661333908,0.252599890109862
"GJA4",0.550789644163268,0,0,0,0.0827579329426952,0.0787246158774073,0.140176254819285,0.229636263736239
"SMIM12",23.5921564249933,24.4163894572972,16.4110994332601,17.5472916382045,21.372236182451,21.9169330602702,16.4406721723761,15.6611931868115
"DLGAP3",6.4258791819048,8.72714321967651,6.66390098199046,8.00233629654383,5.85512375569569,7.00649081308925,7.02883792022413,8.15208736263647
"LOC653160",0.826184466244903,0.882520100866164,0.397844834745699,1.34979166447727,1.09654261149071,1.24384893086303,1.00125896299489,0.918545054944954
"ZMYM6NB",0.917982740272114,0.588346733910776,0.596767252118549,0.771309522558441,0.786200362955604,0.850225851475998,0.480604302237547,0.780763296703211
"ZMYM6",29.100052866626,25.004736191208,32.9216600752066,37.119270773125,31.1997407193961,31.2536725033307,42.2130778798646,42.3219634065888
"ZMYM1",22.0315857665307,20.7882512648474,22.9755392065641,23.1392856767532,32.8755888614857,30.1357829578715,28.3756790112752,29.669005274722
"SFPQ",857.671274236236,818.58642244786,497.604427058183,497.301814669555,927.985391569677,841.534653883132,537.555912052697,539.57632890104
"ZMYM4",173.865931007538,163.658449816181,170.476511688532,174.701606859487,195.639753476531,181.869607599986,189.217918826774,190.391426263715
"KIAA0319L",110.249727106681,117.57128899317,100.15743714723,102.680580190593,101.895704935693,107.632294827591,89.953105235461,89.4203610988913
"NCDN",55.9051488825717,59.7171934919438,44.5586214915183,42.0363689794351,47.6685693749924,50.9820612422089,36.6260528663531,37.3847837362596
"TFAP2E",5.32429989357826,5.78540955012263,11.0401941641931,8.77364581910227,6.10339755452377,6.89627635086087,8.05012206247892,7.23354230769151
"PSMB2",166.88926218147,159.736138256776,126.614118657819,121.674077183594,168.039982840143,167.494492740772,128.541625669284,128.022217032953
"C1orf216",17.7170668872518,20.5921356868772,5.76875010381264,5.78482141918831,15.537801909991,15.9023724072363,5.5069242964719,5.99350648351583
"CLSPN",43.7877767109798,37.5561331813045,11.4380389989388,14.0763987866916,46.8203005623298,41.7240464150258,15.479463567901,16.6256654945037
"AGO4",106.853190967674,104.431545269163,133.178558431123,130.736964073656,121.488645559877,118.118413662462,146.323984852073,141.75446560438
"AGO1",246.845558859171,235.828982509236,249.54817259424,231.585684148172,232.942891750451,227.671589117462,230.990442762921,222.264939670305
"AGO3",13.5861445560273,14.414494980814,30.2362074406731,33.2627231603328,17.5653712670871,16.7053634891858,35.3043910351998,34.675075824172
"TEKT2",36.0767216926941,44.5182361992487,35.7065739184265,26.4173511476266,32.2755938476511,36.5124768439415,24.9313481785728,22.8028809890085
"ADPRHL2",32.3129924575784,37.3600176033343,40.4807119353749,35.0945832764091,32.4411097135365,34.3239325225496,39.2894017079195,36.7877294505454
"COL8A2",0,0.196115577970259,0,0,0.186205349121064,0.204684001281259,0.18022661333908,0
"TRAPPC3",26.5297011938641,31.3784924752414,26.6556039279618,27.8635565024237,28.7583816975866,29.2225774136936,25.7323553489687,25.8111160439532
"MAP7D1",184.514530794695,213.177633253671,322.453238561389,293.001204881888,162.640027715632,176.059730948234,259.065744085298,248.351619230742
"THRAP3",204.801949354709,184.544758870013,201.906253633442,201.215371697433,189.101876774059,173.965656165895,198.669803437446,195.512314945033
"SH3D21",6.70127400398643,6.56987186200367,5.56982768643979,8.29157736750325,5.31719719156817,5.52646803459399,5.70717608907088,4.36308901098853
"EVA1B",4.49811542733336,4.51065829331595,6.06713372987191,4.53144344503084,5.44133409098221,5.24305941743532,6.20780557056832,5.14385230769174
"STK40",92.9916515895652,93.6451884807985,131.189334257394,127.940967054381,78.5786573290891,81.070609430554,118.709262652674,116.494476593394
"LSM10",9.73061704688441,13.9242060358884,21.6825434936406,18.7042559220422,11.5654211287417,11.5725185339789,19.9050281843384,19.7946459340638
"OSCP1",15.6057065846259,15.885361815591,19.7927805285985,19.282738063961,15.1447017285132,15.9181173304117,19.6647260332196,19.4042642857122
"MRPS15",24.8773322613743,32.9474170990035,26.1582978845297,31.2380356636169,27.7239075358029,28.8132094111311,29.3168624364904,28.7504602197771
"CSF3R",0.550789644163268,0.196115577970259,0.19892241737285,0.19282738063961,0.16551586588539,0.314898463509629,0.0801007170395912,0.0459272527472477
"GRIK3",20.7464099301498,18.0426331732638,9.54827603389678,10.412678554539,18.1653662809216,20.7360638221091,9.51196014845146,9.96621384615275
"MIR4255",0,0,0,0,0,0,0,0
"LINC01137",0.275394822081634,0.196115577970259,0.19892241737285,0,0.144826382649717,0.11021446222837,0.0600755377796934,0.137781758241743
"ZC3H12A",1.74416720651702,1.6669824127472,2.28760779978777,3.27806547087338,2.06894832356738,2.28301386044481,1.74219059561111,1.9289446153844
"MIR6732",0,0,0,0,0,0,0.0200251792598978,0
"MEAF6",112.544683957361,99.2344824529509,141.03599391735,123.89159206095,127.219632416158,123.392962926248,146.203833776514,146.645718021962
"MIR5581",0.275394822081634,0,0.298383626059274,0.289241070959416,0.517237080891845,0.456602772088962,0.520654660757343,0.482236153846101
"SNIP1",13.4025480079729,14.1203216138586,25.5615306324112,25.9352826960276,18.0826083479789,17.1777111844503,25.9726575000875,27.2807881318651
"DNALI1",83.811824186844,75.5044975185496,62.3621778463883,64.2115177529902,79.1993418261593,79.0552592640924,60.2557643930325,60.6469372527406
"GNL2",55.1707626903541,55.2065351986278,65.5449365243539,66.6218600109854,57.9512425431223,56.477039430452,67.0643253413978,64.3211174725204
"RSPO1",74.9991898802317,67.3657010327839,50.6257552213902,57.6553868112435,58.5098585904855,54.7923326506754,46.9189950059406,47.5347065934014
"C1orf109",19.6448306418232,17.0620552834125,24.7658409629198,22.5608035348344,19.6550090738901,19.3347656594912,25.2918014052509,25.3288798901071
"CDCA8",65.4521693814017,60.8938869597653,33.6178885360116,35.1909969667289,58.6133060066639,54.1310458773052,31.7599343061979,31.5749862637328
"EPHA10",2.57035167276192,2.64756030259849,4.17737076482984,4.24220237407143,2.08963780680305,2.14130955186548,3.36423011566283,3.23787131868096
"MANEAL",34.8833441303403,28.4367588056875,31.4297419449102,32.684241018414,26.1101278434203,27.0812678618281,31.0390278528416,29.9675324175791
"YRDC",15.8811014067076,16.2775929715315,19.0965520677936,19.1863243736412,14.6895330973284,14.4853293214429,20.766110892514,19.8865004395583
"C1orf122",37.2700992550478,32.8493593100183,37.2979532574093,35.5766517280081,36.0824587630151,36.8431202306266,36.1454485641155,37.7522017582376
"MTF1",30.385228703007,31.2804346862563,28.4459056843175,26.3209374573068,34.2410947550401,32.7494402050014,33.2618227506903,32.2179678021943
"INPP5B",19.09404099766,24.3183316683121,49.631143134526,48.2068451599026,21.4549941153937,23.318231222888,49.582343847507,49.8081056043901
"SF3A3",112.26928913528,109.334434718419,103.539118242568,103.162648642192,119.502455169252,116.024338880123,107.955741390109,106.574189999988
"FHL3",10.5568015131293,10.0018944764832,14.7202588855909,12.0517112899756,8.58613554280463,9.21078005765665,11.9750571974189,10.8847589010977
"UTP11L",26.6214994678913,21.6707713657136,29.6394401885546,29.3097618572208,28.096318234045,25.8059290846141,33.1616968543908,32.9528038461502
"POU3F1",13.2189514599184,12.7475125680668,10.542888120761,13.4979166447727,11.7102475113914,12.2180603841736,14.9588089071437,14.650793626372
"MIR3659",0,0,0,0,0.0620684497070214,0,0.0400503585197956,0
"LINC01343",0,0,0.19892241737285,0.385654761279221,0.144826382649717,0.141704308579333,0.140176254819285,0.252599890109862
"RRAGC",18.9104444496055,18.3368065402192,51.1230612648223,51.3884969404562,22.7170525927698,22.3263010628327,57.6925414477656,55.8245757142796
"GJA9-MYCBP",0.183596548054423,0,0,0.0964136903198052,0.0413789664713476,0.141704308579333,0.120151075559387,0.0688908791208716
"MYCBP",0.0917982740272114,0,0,0,0.0413789664713476,0,0.120151075559387,0.0229636263736239
"GJA9",0,0,0,0,0,0,0,0
"RHBDL2",0.458991370136057,0.490288944925647,0.0994612086864248,0.19282738063961,0.310342248535107,0.236173847632222,0.320402868158365,0.206672637362615
"AKIRIN1",147.887019457838,142.968256340319,259.494293462882,259.063585889317,176.70887631589,161.747595781721,297.89456667024,300.387196593374
"NDUFS5",114.288851163878,113.648977433765,93.7919197912986,104.512440306669,114.599047642397,113.772814866029,92.9368569451857,92.1300690109789
